source_path,file_type,size,sha256,purpose,related_module,destination_path,action,reason,test_status
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/FaceDetection/FaceDetection/Package.appxmanifest,data-or-source,1285,7857368412a3c7f5ff1d118f6f70a20d18925a93732a103b6687e6ff0924a004,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/FaceDetection/FaceDetection/Package.appxmanifest,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/FaceDetection/FaceDetection/opencv.props,data-or-source,2965,a66609c7c0e9efa521855592acbc87840a6e6576447996ba15b1a6022afa9fc9,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/FaceDetection/FaceDetection/opencv.props,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/FaceDetection/FaceDetection/pch.cpp,c-cpp-source,105,368a930552e01b66d50fe1607d507d9e13a92dfa333654a1d493f57b6263022a,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/FaceDetection/FaceDetection/pch.cpp,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/FaceDetection/FaceDetection/pch.h,c-cpp-header,146,e6d1f9a9de62bc4ffe9387315440935ce567ffa4c9dbb68917ab85d5857b00f1,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/FaceDetection/FaceDetection/pch.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/AdvancedCapture.xaml,data-or-source,3992,d0d9fec62f28cd1587450a908daa3bc4e78a6fb26f2af4b85060e9d93cecdb91,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/AdvancedCapture.xaml,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/AdvancedCapture.xaml.cpp,c-cpp-source,23942,a42e5b9271c1f15fbc8480587a5e28ac14395206f23a60e941102370be384681,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/AdvancedCapture.xaml.cpp,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/AdvancedCapture.xaml.h,c-cpp-header,3835,5a4886c32386a9bff09daa2177639ac9ad003c083a21b61d262544a267374c25,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/AdvancedCapture.xaml.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/App.xaml,data-or-source,1185,5562c2cfe8735c500fef46ea3625da0f3cba38543706ed141caa22038320e7d0,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/App.xaml,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/App.xaml.cpp,c-cpp-source,4122,7820e7539e5992dcb8d0c330bba75124ec6f07d79296a97a16ba749bad7002dc,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/App.xaml.cpp,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/App.xaml.h,c-cpp-header,999,25256f243628cf25c4b7b68cbd3a2078dc82bc4c36d51c43116d470fedbea4c7,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/App.xaml.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/Constants.cpp,c-cpp-source,818,5322aa50cc89d974df6e0d47d32bd48510dd37ab4def367b3bf594ba5c77a71a,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/Constants.cpp,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/Constants.h,c-cpp-header,1111,e40cb862ba25481fc9dd732c51e273e46a5368fc9c400580f312e28e582a4761,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/Constants.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MainPage.xaml,data-or-source,8270,af64d9130f1141d487d74b8549d27d248ea264e67944f14e4510b86cc5fb7356,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MainPage.xaml,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MainPage.xaml.cpp,c-cpp-source,11216,b944f210b66fdac5c71a8ddacd7a81fed700926f0f7e322f1fa73fe29815eb4e,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MainPage.xaml.cpp,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MainPage.xaml.h,c-cpp-header,3201,fbaa3e800338bd2fcddd2cabe0d4f52820a8782e4b4f44801cde4a4287b08a68,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MainPage.xaml.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaCapture.sln,data-or-source,3172,1c520d66cc12e95930deb90495939b6e09d26de8fcb39c72dee01f2806960975,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaCapture.sln,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaCapture.vcxproj,data-or-source,10788,02b7715e308def6c93320dc6534294a85e94f5bc5935fe6a99da6b6db38df30e,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaCapture.vcxproj,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaCapture.vcxproj.filters,data-or-source,1905,1538cfa11fd3659947a5c5d5d571ab39ae49f38cffccad0559ee4a13a6157364,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaCapture.vcxproj.filters,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaCapture_TemporaryKey.pfx,data-or-source,2704,76454d55f43fd3611028be2e1cb1c6052a73a77d243ced4ff5a1ed12478aeadc,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaCapture_TemporaryKey.pfx,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/AsyncCB.h,c-cpp-header,2187,7c44081af802301431c3784ddc42b56def3de30fa224940a14e6b2f0e9e76c83,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/AsyncCB.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/BufferLock.h,c-cpp-header,2905,9da262699714bd72f5c30ebb9b1704af1e8ae6fef6d6c26688bf447dbd44b187,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/BufferLock.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/CritSec.h,c-cpp-header,1375,ee6190409ec79189a77767326d9fb358bca5e8ee0b93d50d5c2f38e16a75c8f1,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/CritSec.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/LinkList.h,c-cpp-header,10598,dc10ba909c6a9d1288dcd344581c5325c430e1a24dcd1e9608c2081397d96813,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/LinkList.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/OpQueue.h,c-cpp-header,6455,549bdc48980616efa068114adfabe53c5bb811aee3db97385e7908e2c217780d,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/Common/OpQueue.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvImageManipulations.idl,data-or-source,206,5c79375bab11f22bc3ba1ac4079f1613a331c4b3ca191a6479bb257871e4b464,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvImageManipulations.idl,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvTransform.cpp,c-cpp-source,38567,53f79e98bb9347fa16fa91b16a5731a10d97b7d9f97e967a338d22f9786af607,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvTransform.cpp,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvTransform.def,data-or-source,152,5d435fb1971910fce8cd9bb74f31b7c0b268651b66f2eac18b93e99772184a55,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvTransform.def,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvTransform.h,c-cpp-header,6720,a8b3259b2932410de2905d558db3ccf43db990952ae5b7089ceecf1e0033e9bb,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvTransform.h,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvTransform.vcxproj,data-or-source,19347,61ba81de0ad825cdf273fe08704ba39a9d5f2bf15e97ab3d838f0f98b386d67c,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/OcvTransform.vcxproj,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/dllmain.cpp,c-cpp-source,1753,fa9a7b79e759d6d562da73a793e313f6156bef3ff6f3cf9e7db52e90ebc27efd,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/dllmain.cpp,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/opencv.props,data-or-source,1728,166b02001007d082a9e6c119d24a5c5e953dfa31f5fd44a741b7befddde638e7,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/MediaExtensions/OcvTransform/opencv.props,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/Package.appxmanifest,data-or-source,1885,0f6298c515f32f1f4678937a10ca941059c529c95930402458a095501c588fe8,"vendor SDK, sample, or model reference",vendor-sdk-reference,10_archive/sanda_ss928/source-reference/09. 进阶功能开发/02.Opencv移植/opencv-4.5.5/samples/winrt/ImageManipulations/Package.appxmanifest,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
